governate,area,lat,lng,services
Cairo,Ain Shams,30.114154,31.317929,1.0
Cairo,Ain Shams,30.114244,31.333264,1.0
Cairo,Ain Shams,30.120382,31.31767,1.0
Cairo,Ain Shams,30.123735,31.326028,3.0
Cairo,Ain Shams,30.12012082,31.32126158,1.0
Cairo,Ain Shams,30.11419904,31.3167881,1.0
Cairo,Ain Shams,30.114154,31.317929,2.0
Cairo,Ain Shams,30.113412,31.31407,1.0
Cairo,Ain Shams,30.120382,31.31767,1.0
Cairo,Ain Shams,30.139503,31.326609,1.0
Cairo,Ain Shams,30.114244,31.333264,1.0
Cairo,Ain Shams,30.126541,31.330057,1.0
Cairo,Ain Shams,30.132631,31.323687,1.0
Cairo,Ain Shams,30.123735,31.326028,3.0
Cairo,Ain Shams,30.12597829,31.33127184,1.0
Cairo,Ain Shams,30.1255147,31.34904119,3.0
Cairo,Ain Shams,30.13069,31.338008,2.0
Cairo,Ain Shams,30.12788916,31.34911409,3.0
Cairo,Ain Shams,30.13073,31.318725,1.0
Cairo,Ain Shams,30.073859,31.293938,3.0
Cairo,Ain Shams,30.127901,31.320934,1.0
Cairo,Ain Shams,30.125779,31.332679,3.0
Cairo,Al Maadi,29.97637,31.285456,1.0
Cairo,Al Maadi,29.95796139,31.25869566,3.0
Cairo,Al Maadi,29.96107506,31.24753716,3.0
Cairo,Al Maadi,29.972066,31.280299,1.0
Cairo,Al Maadi,29.987265,31.304763,1.0
Cairo,Al Maadi,29.971554,31.271726,1.0
Cairo,Al Maadi,29.96644034,31.26888189,1.0
Cairo,Al Maadi,29.967786,31.253003,1.0
Cairo,Al Maadi,29.960061,31.251618,1.0
Cairo,Al Maadi,29.965403,31.26983,1.0
Cairo,Al Maadi,29.980378,31.325083,1.0
Cairo,Al Maadi,29.96171,31.278464,1.0
Cairo,Al Maadi,29.969502,31.252498,1.0
Cairo,Al Maadi,29.98208,31.288985,1.0
Cairo,Al Maadi,29.98953377,31.2774416,1.0
Cairo,Al Maadi,29.95686042,31.26088545,3.0
Cairo,Al Maadi,29.96832582,31.27763917,1.0
Cairo,Al Maadi,29.977781,31.28472238,3.0
Cairo,Al Maadi,29.97608444,31.23443557,3.0
Cairo,Al Maadi,29.97646806,31.28957709,1.0
Cairo,Al Maadi,29.95880352,31.25949339,3.0
Cairo,Al Maadi,29.960939,31.25311,1.0
Cairo,Al Maadi,29.961697,31.249657,1.0
Cairo,Al Maadi,29.96043,31.257734,1.0
Cairo,Al Maadi,29.952874,31.263427,1.0
Cairo,Al Maadi,29.970227,31.250617,1.0
Cairo,Al Maadi,29.953772,31.267502,3.0
Cairo,Al Maadi,29.959583,31.258724,1.0
Cairo,Al Maadi,29.967577,31.240559,1.0
Cairo,Al Maadi,29.948692,31.265973,1.0
Cairo,Al Maadi,29.949794,31.264325,1.0
Cairo,Al Maadi,29.956931,31.256727,1.0
Cairo,Al Maadi,29.964489,31.263617,1.0
Cairo,Al Maadi,29.96499152,31.2389503,3.0
Cairo,Al Maadi,29.96905514,31.25998851,1.0
Cairo,Al Maadi,29.98246694,31.27423415,3.0
Cairo,Al Maadi,29.96791799,31.28742034,3.0
Cairo,Al Maadi,29.970227,31.250617,1.0
Cairo,Al Maadi,29.96043,31.257734,1.0
Cairo,Al Maadi,29.960061,31.251618,2.0
Cairo,Al Maadi,29.969502,31.252498,1.0
Cairo,Al Maadi,29.965403,31.26983,2.0
Cairo,Al Maadi,29.987265,31.304763,2.0
Cairo,Al Maadi,29.967786,31.253003,2.0
Cairo,Al Maadi,29.980378,31.325083,2.0
Cairo,Al Maadi,29.96056736,31.28963342,3.0
Cairo,Al Maadi,29.952874,31.263427,1.0
Cairo,Al Maadi,29.959583,31.258724,2.0
Cairo,Al Maadi,29.960939,31.25311,2.0
Cairo,Al Moski,30.04797311,31.25615143,1.0
Cairo,Al Moski,30.05112925,31.25004762,3.0
Cairo,Al Moski,30.052356,31.246894,1.0
Cairo,Al Moski,30.052356,31.246894,2.0
Cairo,Al Qatameya,29.995565,31.405084,3.0
Cairo,Al Qatameya,30.016703,31.41206,3.0
Cairo,Al Qatameya,29.981949,31.426192,1.0
Cairo,Al Qatameya,29.995753,31.405344,1.0
Cairo,Al Qatameya,29.971479,31.399367,1.0
Cairo,Al Qatameya,29.981949,31.426192,2.0
Cairo,Al Qatameya,29.971479,31.399367,3.0
Cairo,Al Qatameya,29.995753,31.405344,1.0
Cairo,Al Qatameya,29.995565,31.405084,3.0
Cairo,Al Salam City,30.158873,31.412884,1.0
Cairo,Al Salam City,30.144612,31.397074,1.0
Cairo,Al Salam City,30.13280608,31.37776844,1.0
Cairo,Al Salam City,30.143519,31.40439,1.0
Cairo,Al Salam City,30.134823,31.383991,1.0
Cairo,Al Salam City,30.177462,31.419407,1.0
Cairo,Al Salam City,30.169398,31.457406,1.0
Cairo,Al Salam City,30.16820294,31.4104506,3.0
Cairo,Al Salam City,30.166652,31.42157,1.0
Cairo,Al Salam City,30.166663,31.42156,1.0
Cairo,Al Salam City,30.152715,31.429644,1.0
Cairo,Al Salam City,30.13797641,31.37923632,1.0
Cairo,Al Salam City,30.15908773,31.41264909,1.0
Cairo,Al Salam City,30.16967358,31.40938496,1.0
Cairo,Al Salam City,30.14963273,31.42039277,1.0
Cairo,Al Salam City,30.13054974,31.36627958,2.0
Cairo,Al Salam City,30.143519,31.40439,1.0
Cairo,Al Salam City,30.134823,31.383991,3.0
Cairo,Al Salam City,30.158873,31.412884,2.0
Cairo,Al Salam City,30.169398,31.457406,2.0
Cairo,Al Salam City,30.144612,31.397074,2.0
Cairo,Al Salam City,30.166652,31.42157,1.0
Cairo,Al Salam City,30.152715,31.429644,1.0
Cairo,Al Salam City,30.166663,31.42156,2.0
Cairo,Al Salam City,30.157614,31.408182,3.0
Cairo,Al Salam City,30.136217,31.362583,3.0
Cairo,Al Salam City,30.177462,31.419407,1.0
Cairo,Al Shorouk City,30.16408011,31.61181357,1.0
Cairo,Al Shorouk City,30.166049,31.603177,1.0
Cairo,Al Shorouk City,30.155149,31.612069,1.0
Cairo,Al Shorouk City,30.15987339,31.59592079,1.0
Cairo,Al Shorouk City,30.165347,31.556009,1.0
Cairo,Al Shorouk City,30.169095,31.596939,1.0
Cairo,Al Shorouk City,30.15894052,31.47104474,1.0
Cairo,Al Shorouk City,30.161151,31.603932,1.0
Cairo,Al Shorouk City,30.158948,31.470908,1.0
Cairo,Al Shorouk City,30.16440044,31.56288424,3.0
Cairo,Al Shorouk City,30.166049,31.603177,1.0
Cairo,Al Shorouk City,30.1592581,31.4709688,3.0
Cairo,Al Shorouk City,30.11455988,31.60703108,3.0
Cairo,Al Shorouk City,30.16437189,31.65150509,3.0
Cairo,Al Shorouk City,30.15653586,31.65851567,3.0
Cairo,Al Shorouk City,30.15118973,31.6115737,3.0
Cairo,Al Shorouk City,30.14727735,31.60715008,3.0
Cairo,Al Shorouk City,30.169095,31.596939,1.0
Cairo,Al Shorouk City,30.08713383,31.47967413,1.0
Cairo,Alameraya,30.107258,31.296789,1.0
Cairo,Alameraya,30.104607,31.295605,1.0
Cairo,Alameraya,30.106158,31.288383,1.0
Cairo,Alameraya,30.106152,31.288425,1.0
Cairo,Alameraya,30.106158,31.288383,1.0
Cairo,Alameraya,30.106152,31.288425,1.0
Cairo,Al-Azhar,30.04731002,31.25455458,1.0
Cairo,Al-Darasah,30.055517,31.275838,1.0
Cairo,Al-Darasah,30.045986,31.270861,1.0
Cairo,Al-Darasah,30.05237949,31.27499391,1.0
Cairo,Al-Darasah,30.04690266,31.26772253,3.0
Cairo,Al-Darasah,30.04644,31.271511,1.0
Cairo,Al-Darasah,30.045474,31.270297,1.0
Cairo,Al-Darasah,30.045482,31.270343,1.0
Cairo,Al-Darasah,30.0451959,31.27024145,1.0
Cairo,Al-Darasah,30.045105,31.266483,1.0
Cairo,Al-Darasah,30.052786,31.273161,3.0
Cairo,Al-Darasah,30.04644,31.271511,1.0
Cairo,Al-Darasah,30.045105,31.266483,1.0
Cairo,Al-Darasah,30.045986,31.270861,2.0
Cairo,Alkhalifa,30.03636734,31.25181183,3.0
Cairo,Alkhalifa,30.025459,31.263542,1.0
Cairo,Almaasara,29.891108,31.304002,1.0
Cairo,Almaasara,29.895589,31.298851,1.0
Cairo,Almaasara,29.906361,31.299577,1.0
Cairo,Almaasara,29.89717,31.304021,1.0
Cairo,Almaasara,29.87923,31.313375,1.0
Cairo,Almaasara,29.8924578,31.29441,1.0
Cairo,Almaasara,29.906361,31.299577,1.0
Cairo,Almaasara,29.89717,31.304021,1.0
Cairo,Almaasara,29.87923,31.313375,1.0
Cairo,Al-Matariyyah,30.123707,31.28847,1.0
Cairo,Al-Matariyyah,30.129533,31.311682,1.0
Cairo,Al-Matariyyah,30.110838,31.304219,1.0
Cairo,Al-Matariyyah,30.121499,31.313731,1.0
Cairo,Al-Matariyyah,30.13942533,31.31534182,1.0
Cairo,Al-Matariyyah,30.110838,31.304219,1.0
Cairo,Al-Matariyyah,30.123707,31.28847,1.0
Cairo,Al-Matariyyah,30.129533,31.311682,1.0
Cairo,Almazah,30.081714,31.364977,3.0
Cairo,Almazah,30.08344846,31.37962425,3.0
Cairo,Almazah,30.083413,31.380215,3.0
Cairo,Almazah,30.090653,31.349038,1.0
Cairo,Almazah,30.083413,31.380215,2.0
Cairo,Almazah,30.081714,31.364977,3.0
Cairo,Almirag City,29.983552,31.316266,3.0
Cairo,Almirag City,29.96814789,31.31307927,3.0
Cairo,Al-Mokattam,30.01617357,31.28147871,3.0
Cairo,Al-Mokattam,30.008391,31.311283,1.0
Cairo,Al-Mokattam,30.013211,31.28908,1.0
Cairo,Al-Mokattam,29.99406533,31.29640519,1.0
Cairo,Al-Mokattam,30.01395041,31.32274964,3.0
Cairo,Al-Mokattam,29.97907231,31.43405756,3.0
Cairo,Al-Mokattam,29.95983772,31.27812168,3.0
Cairo,Al-Mokattam,30.01690353,31.28169478,3.0
Cairo,Al-Mokattam,29.98320796,31.3394141,3.0
Cairo,Al-Mokattam,30.00938077,31.34021122,3.0
Cairo,Al-Mokattam,30.01099329,31.33433198,3.0
Cairo,Al-Mokattam,29.98689544,31.30994852,3.0
Cairo,Al-Mokattam,30.01860058,31.29866668,3.0
Cairo,Al-Mokattam,30.013211,31.28908,2.0
Cairo,Al-Mokattam,30.008391,31.311283,1.0
Cairo,Al-Mokattam,29.99483753,31.32127283,3.0
Cairo,Al-Mokattam,30.01339043,31.2866047,1.0
Cairo,Al-Mokattam,30.01395,31.32275,3.0
Cairo,Alnozhah,30.119142,31.389656,1.0
Cairo,Alnozhah,30.10895,31.388221,1.0
Cairo,Alnozhah,30.108902,31.388265,3.0
Cairo,Alnozhah,30.10880038,31.35015039,3.0
Cairo,Alnozhah,30.10393475,31.34402787,3.0
Cairo,Alnozhah,30.11184,31.39892,1.0
Cairo,Alnozhah,30.127452,31.401412,1.0
Cairo,Alnozhah,30.11411,31.396824,1.0
Cairo,Alnozhah,30.12762472,31.40244492,1.0
Cairo,Alnozhah,30.12853,31.403166,3.0
Cairo,Alnozhah,30.128063,31.399607,1.0
Cairo,Alnozhah,30.127897,31.399315,1.0
Cairo,Alnozhah,30.127149,31.404621,1.0
Cairo,Alnozhah,30.115871,31.393739,3.0
Cairo,Alnozhah,30.102142,31.351971,1.0
Cairo,Alnozhah,30.137934,31.39468,1.0
Cairo,Alnozhah,30.140579,31.417634,1.0
Cairo,Alnozhah,30.118375,31.402733,3.0
Cairo,Alnozhah,30.103388,31.349019,1.0
Cairo,Alnozhah,30.12402648,31.36414896,1.0
Cairo,Alnozhah,30.10511334,31.35012904,1.0
Cairo,Alnozhah,30.11814215,31.40820941,1.0
Cairo,Alnozhah,30.124286,31.348019,3.0
Cairo,Alnozhah,30.121441,31.401813,3.0
Cairo,Alnozhah,30.127807,31.360578,3.0
Cairo,Alnozhah,30.147615,31.420499,3.0
Cairo,Alnozhah,30.140284,31.394262,1.0
Cairo,Alnozhah,30.130828,31.37307,1.0
Cairo,Alnozhah,30.113699,31.395402,3.0
Cairo,Alnozhah,30.113739,31.395544,1.0
Cairo,Alnozhah,30.100491,31.37245,1.0
Cairo,Alnozhah,30.11844,31.402728,1.0
Cairo,Alnozhah,30.118077,31.403339,3.0
Cairo,Alnozhah,30.10511334,31.35012904,2.0
Cairo,Alnozhah,30.13874537,31.42411586,3.0
Cairo,Alnozhah,30.10442518,31.32915518,1.0
Cairo,Alnozhah,30.13517242,31.45545942,3.0
Cairo,Alnozhah,30.140579,31.417634,1.0
Cairo,Alnozhah,30.137934,31.39468,2.0
Cairo,Alnozhah,30.10942126,31.32843189,3.0
Cairo,Alnozhah,30.13724157,31.42623427,3.0
Cairo,Alnozhah,30.11288781,31.34857865,3.0
Cairo,Alnozhah,30.138907,31.464961,3.0
Cairo,Alnozhah,30.121441,31.401813,3.0
Cairo,Alnozhah,30.119142,31.389656,3.0
Cairo,Alnozhah,30.090653,31.349038,1.0
Cairo,Alnozhah,30.140284,31.394262,1.0
Cairo,Alnozhah,30.130828,31.37307,1.0
Cairo,Alnozhah,30.127807,31.360578,1.0
Cairo,Alnozhah,30.147615,31.420499,3.0
Cairo,Alnozhah,30.094296,31.344778,1.0
Cairo,Alnozhah,30.139667,31.393166,3.0
Cairo,Alnozhah,30.142973,31.404258,3.0
Cairo,Alnozhah,30.112461,31.344672,1.0
Cairo,Alsahel,30.0795,31.248054,1.0
Cairo,Alsahel,30.08077305,31.24499771,3.0
Cairo,Alsahel,30.094251,31.236818,1.0
Cairo,Alsahel,30.08041947,31.24300213,1.0
Cairo,Alsahel,30.09137418,31.2354132,1.0
Cairo,Alsahel,30.091072,31.251282,1.0
Cairo,Alsahel,30.090978,31.251324,3.0
Cairo,Alsahel,30.10255142,31.2436953,3.0
Cairo,Alsahel,30.097703,31.245179,1.0
Cairo,Alsahel,30.104033,31.245602,1.0
Cairo,Alsahel,30.088006,31.245571,1.0
Cairo,Alsahel,30.0967,31.23914,1.0
Cairo,Alsahel,30.096545,31.239104,1.0
Cairo,Alsahel,30.089765,31.245467,1.0
Cairo,Alsahel,30.07954071,31.24805744,3.0
Cairo,Alsahel,30.09654451,31.23910419,1.0
Cairo,Alsahel,30.0967,31.23914,1.0
Cairo,Alsahel,30.09097792,31.25132374,3.0
Cairo,Alsahel,30.089765,31.245467,1.0
Cairo,Alsahel,30.09092643,31.25133786,1.0
Cairo,Alsahel,30.091072,31.251282,2.0
Cairo,Alsahel,30.104033,31.245602,1.0
Cairo,Alsahel,30.087968,31.245476,1.0
Cairo,Alsahel,30.097703,31.245179,1.0
Cairo,Alsahel,30.094251,31.236818,1.0
Cairo,Alsahel,30.0795,31.248054,2.0
Cairo,Alsahel,30.086346,31.245586,3.0
Cairo,Al-Sayeda Zeinab,30.03775884,31.24960743,3.0
Cairo,Al-Sayeda Zeinab,30.034433,31.234171,1.0
Cairo,Al-Sayeda Zeinab,30.036415,31.237834,1.0
Cairo,Al-Sayeda Zeinab,30.031582,31.243677,1.0
Cairo,Al-Sayeda Zeinab,30.034304,31.240485,1.0
Cairo,Al-Sayeda Zeinab,30.03473547,31.23893093,3.0
Cairo,Al-Sayeda Zeinab,30.0372,31.239668,1.0
Cairo,Al-Sayeda Zeinab,30.039719,31.236159,1.0
Cairo,Al-Sayeda Zeinab,30.039688,31.236232,1.0
Cairo,Al-Sayeda Zeinab,30.029405,31.235348,1.0
Cairo,Al-Sayeda Zeinab,30.037113,31.238087,1.0
Cairo,Al-Sayeda Zeinab,30.040114,31.250926,1.0
Cairo,Al-Sayeda Zeinab,30.035028,31.23773,1.0
Cairo,Al-Sayeda Zeinab,30.024583,31.241886,1.0
Cairo,Al-Sayeda Zeinab,30.035218,31.233868,1.0
Cairo,Al-Sayeda Zeinab,30.039034,31.237838,1.0
Cairo,Al-Sayeda Zeinab,30.039088,31.237854,1.0
Cairo,Al-Sayeda Zeinab,30.03299652,31.24596139,3.0
Cairo,Al-Sayeda Zeinab,30.037113,31.238087,2.0
Cairo,Al-Sayeda Zeinab,30.031582,31.243677,2.0
Cairo,Al-Sayeda Zeinab,30.024583,31.241886,2.0
Cairo,Al-Sayeda Zeinab,30.040114,31.250926,2.0
Cairo,Al-Sayeda Zeinab,30.035218,31.233868,2.0
Cairo,Al-Sayeda Zeinab,30.029405,31.235348,1.0
Cairo,Al-Sayeda Zeinab,30.039719,31.236159,2.0
Cairo,Al-Sayeda Zeinab,30.039688,31.236232,3.0
Cairo,Al-Sayeda Zeinab,30.034731,31.236695,3.0
Cairo,Alshrabia,30.06893,31.264372,3.0
Cairo,Alshrabia,30.06893,31.264372,3.0
Cairo,Alwaily,30.071363,31.293122,1.0
Cairo,Alwaily,30.07496442,31.28724247,1.0
Cairo,Alwaily,30.07454529,31.2898065,1.0
Cairo,Alwaily,30.084289,31.292315,1.0
Cairo,Alwaily,30.080229,31.290848,1.0
Cairo,Alwaily,30.07441948,31.30118531,1.0
Cairo,Alwaily,30.07183707,31.28668859,3.0
Cairo,Alwaily,30.08070574,31.29952154,3.0
Cairo,Alwaily,30.08541292,31.29432911,1.0
Cairo,Alwaily,30.0819496,31.29314698,3.0
Cairo,Alwaily,30.07851404,31.28506579,3.0
Cairo,Alwaily,30.07757232,31.28171457,3.0
Cairo,Alwaily,30.07779551,31.28486159,3.0
Cairo,Alwaily,30.07759183,31.28635828,3.0
Cairo,Alwaily,30.077141,31.287004,3.0
Cairo,Alwaily,30.071363,31.293122,1.0
Cairo,Alwaily,30.080229,31.290848,2.0
Cairo,Alwaily,30.084289,31.292315,2.0
Cairo,Alzaher,30.06249761,31.26748652,1.0
Cairo,Alzaher,30.064662,31.258552,1.0
Cairo,Alzaher,30.0463229,31.25404872,3.0
Cairo,Alzaher,30.064662,31.258552,2.0
Cairo,Alzawya Elhamra,30.0936,31.274803,1.0
Cairo,Alzawya Elhamra,30.0936,31.274803,1.0
Cairo,Alzawya Elhamra,30.094538,31.270575,3.0
Cairo,Bab elsharya,30.061568,31.266013,1.0
Cairo,Bab elsharya,30.061766,31.266902,1.0
Cairo,Bab elsharya,30.053973,31.255965,1.0
Cairo,Bab elsharya,30.06156806,31.26601314,1.0
Cairo,Bab elsharya,30.053973,31.255965,2.0
Cairo,Bab elsharya,30.061766,31.266902,3.0
Cairo,Badr City,30.146057,31.747954,1.0
Cairo,Badr City,30.17858207,31.76849931,1.0
Cairo,Badr City,30.13716443,31.7258525,1.0
Cairo,Badr City,30.1372964,31.71804576,3.0
Cairo,Bolak,30.06980482,31.22726416,3.0
Cairo,Bolak,30.063852,31.227839,3.0
Cairo,Bolak,30.0684,31.230328,2.0
Cairo,Bolak,30.068299,31.230263,1.0
Cairo,Bolak,30.067097,31.227197,2.0
Cairo,Bolak,30.052823,31.244112,2.0
Cairo,Bolak,30.067192,31.227171,2.0
Cairo,Bolak,30.071783,31.227447,1.0
Cairo,Bolak,30.071681,31.227419,3.0
Cairo,Bolak,30.071681,31.227419,1.0
Cairo,Bolak,30.068299,31.230263,1.0
Cairo,Bolak,30.0684,31.230328,1.0
Cairo,Bolak,30.063531,31.235202,1.0
Cairo,Bolak,30.063373,31.235318,1.0
Cairo,Bolak,30.067192,31.227171,1.0
Cairo,Bolak,30.067097,31.227197,1.0
Cairo,Bolak,30.056804,31.239295,1.0
Cairo,Bolak,30.052823,31.244112,1.0
Cairo,Bolak,30.06124105,31.22764583,3.0
Cairo,Bolak,30.05662272,31.23870944,1.0
Cairo,Bolak,30.071783,31.227447,3.0
Cairo,Bolak,30.063852,31.227839,3.0
Cairo,Bolak,30.065588,31.227662,1.0
Cairo,Bolak,30.06564,31.227666,1.0
Cairo,Bolak,30.0503263,31.232182,1.0
Cairo,Bolak,30.0503263,31.232182,3.0
Cairo,Dar El Salam,29.984219,31.246047,1.0
Cairo,Dar El Salam,29.981863,31.242316,1.0
Cairo,Dar El Salam,29.98147218,31.24124195,1.0
Cairo,Dar El Salam,29.98464498,31.24304176,3.0
Cairo,Dar El Salam,29.981863,31.242316,1.0
Cairo,Dar El Salam,29.984219,31.246047,2.0
Cairo,Downtown,30.06062308,31.24591822,2.0
Cairo,Downtown,30.05341307,31.24217343,2.0
Cairo,Downtown,30.05345505,31.24217462,1.0
Cairo,Downtown,30.04609,31.231899,1.0
Cairo,Downtown,30.0378012,31.23340975,3.0
Cairo,Downtown,30.0532188,31.23944466,3.0
Cairo,Downtown,30.047943,31.233991,3.0
Cairo,Downtown,30.048127,31.233992,1.0
Cairo,Downtown,30.054071,31.246022,1.0
Cairo,Downtown,30.04448732,31.23330873,3.0
Cairo,Downtown,30.04447386,31.23330109,1.0
Cairo,Downtown,30.053212,31.239469,1.0
Cairo,Downtown,30.053195,31.239529,1.0
Cairo,Downtown,30.046025,31.231895,3.0
Cairo,Downtown,30.046002,31.231895,1.0
Cairo,Downtown,30.042443,31.232386,3.0
Cairo,Downtown,30.04149503,31.23542674,3.0
Cairo,Downtown,30.038724,31.230295,3.0
Cairo,Downtown,30.044179,31.234499,3.0
Cairo,Downtown,30.056994,31.242312,3.0
Cairo,Downtown,30.053317,31.239628,1.0
Cairo,Downtown,30.062773,31.246209,3.0
Cairo,Downtown,30.053249,31.239341,1.0
Cairo,Downtown,30.04684341,31.23776411,3.0
Cairo,Downtown,30.051861,31.238801,1.0
Cairo,Downtown,30.03220063,31.23208748,3.0
Cairo,Downtown,30.042687,31.235178,1.0
Cairo,Downtown,30.041945,31.232721,1.0
Cairo,Downtown,30.055502,31.22949,1.0
Cairo,Downtown,30.044487,31.233309,3.0
Cairo,Downtown,30.04794302,31.23399088,3.0
Cairo,Downtown,30.05236817,31.23816846,1.0
Cairo,Downtown,30.04472488,31.2468368,1.0
Cairo,Downtown,30.048966,31.244224,2.0
Cairo,Downtown,30.056994,31.242312,3.0
Cairo,Downtown,30.044179,31.234499,3.0
Cairo,Downtown,30.053317,31.239628,2.0
Cairo,Downtown,30.042443,31.232386,3.0
Cairo,Downtown,30.053249,31.239341,1.0
Cairo,Downtown,30.048127,31.233992,2.0
Cairo,Downtown,30.054071,31.246022,3.0
Cairo,Downtown,30.053212,31.239469,1.0
Cairo,Downtown,30.053195,31.239529,2.0
Cairo,Downtown,30.051213,31.242774,2.0
Cairo,Downtown,30.062773,31.246209,3.0
Cairo,Downtown,30.050603,31.245367,2.0
Cairo,Downtown,30.055502,31.22949,2.0
Cairo,El marg,30.145813,31.343116,1.0
Cairo,El marg,30.152142,31.335551,1.0
Cairo,El marg,30.163697,31.338333,1.0
Cairo,El marg,30.151328,31.370864,1.0
Cairo,El marg,30.141466,31.333032,1.0
Cairo,El marg,30.14122684,31.33684282,2.0
Cairo,El marg,30.148373,31.342198,3.0
Cairo,El marg,30.152142,31.335551,1.0
Cairo,El marg,30.163697,31.338333,1.0
Cairo,El marg,29.98227607,31.3119892,3.0
Cairo,El marg,30.141466,31.333032,1.0
Cairo,El marg,30.151328,31.370864,1.0
Cairo,El marg,30.145813,31.343116,1.0
Cairo,El marg,30.151248,31.341824,3.0
Cairo,El marg,30.141419,31.331208,3.0
Cairo,EL Rehab,30.060561,31.482582,1.0
Cairo,EL Rehab,30.05888665,31.49229828,3.0
Cairo,EL Rehab,30.07019,31.519106,1.0
Cairo,EL Rehab,30.05754456,31.50864427,3.0
Cairo,EL Rehab,30.060561,31.482582,1.0
Cairo,EL Rehab,30.07019,31.519106,1.0
Cairo,EL Rehab,30.064836,31.477961,3.0
Cairo,Eltebeen,29.785733,31.307111,1.0
Cairo,Eltebeen,29.785742,31.307092,1.0
Cairo,Eltebeen,29.785733,31.307111,1.0
Cairo,Elzaytoon,30.09875,31.30279,1.0
Cairo,Elzaytoon,30.1028554,31.30264096,1.0
Cairo,Elzaytoon,30.097913,31.307154,1.0
Cairo,Elzaytoon,30.109879,31.309546,1.0
Cairo,Elzaytoon,30.111651,31.316912,1.0
Cairo,Elzaytoon,30.105577,31.307261,1.0
Cairo,Elzaytoon,30.101603,31.309961,1.0
Cairo,Elzaytoon,30.105929,31.310474,1.0
Cairo,Elzaytoon,30.091247,31.298944,1.0
Cairo,Elzaytoon,30.097707,31.304493,1.0
Cairo,Elzaytoon,30.087236,31.294132,1.0
Cairo,Elzaytoon,30.10274828,31.30307526,1.0
Cairo,Elzaytoon,30.10873403,31.29249034,1.0
Cairo,Elzaytoon,30.10663389,31.28858172,1.0
Cairo,Elzaytoon,30.09946517,31.31456108,3.0
Cairo,Elzaytoon,30.10671168,31.32330361,3.0
Cairo,Elzaytoon,30.107258,31.296789,2.0
Cairo,Elzaytoon,30.091247,31.298944,1.0
Cairo,Elzaytoon,30.087236,31.294132,1.0
Cairo,Elzaytoon,30.105929,31.310474,1.0
Cairo,Elzaytoon,30.097707,31.304493,1.0
Cairo,Elzaytoon,30.101603,31.309961,1.0
Cairo,Elzaytoon,30.111651,31.316912,1.0
Cairo,Elzaytoon,30.09875,31.30279,1.0
Cairo,Elzaytoon,30.109879,31.309546,1.0
Cairo,Elzaytoon,30.105577,31.307261,1.0
Cairo,Elzaytoon,30.097913,31.307154,1.0
Cairo,Elzaytoon,30.102844,31.302685,1.0
Cairo,Garden City,30.03719446,31.23965018,3.0
Cairo,Garden City,30.038724,31.230295,3.0
Cairo,Hadayek El Kobba,30.08444,31.282101,1.0
Cairo,Hadayek El Kobba,30.093135,31.2764,1.0
Cairo,Hadayek El Kobba,30.086036,31.286575,1.0
Cairo,Hadayek El Kobba,30.07945156,31.27908738,3.0
Cairo,Hadayek El Kobba,30.08735,31.28372156,3.0
Cairo,Hadayek El Kobba,30.07788239,31.27447615,3.0
Cairo,Hadayek El Kobba,30.08825273,31.27419132,3.0
Cairo,Hadayek El Kobba,30.093135,31.2764,1.0
Cairo,Hadayek El Kobba,30.086036,31.286575,1.0
Cairo,Hadayek El Kobba,30.08444,31.282101,1.0
Cairo,Hadayek El Kobba,30.086414,31.283095,3.0
Cairo,Hadayek El Kobba,30.089218,31.285814,3.0
Cairo,Heliopolis,30.09596822,31.32519342,1.0
Cairo,Heliopolis,30.086176,31.300918,1.0
Cairo,Heliopolis,30.09166046,31.30632477,1.0
Cairo,Heliopolis,30.09010356,31.34114395,3.0
Cairo,Heliopolis,30.084831,31.29708,1.0
Cairo,Heliopolis,30.086155,31.347898,1.0
Cairo,Heliopolis,30.104774,31.32999,1.0
Cairo,Heliopolis,30.079038,31.301974,1.0
Cairo,Heliopolis,30.081559,31.306701,1.0
Cairo,Heliopolis,30.09129556,31.31897979,3.0
Cairo,Heliopolis,30.07634807,31.3016292,1.0
Cairo,Heliopolis,30.11381,31.338883,1.0
Cairo,Heliopolis,30.074971,31.304027,1.0
Cairo,Heliopolis,30.0992894,31.32447137,3.0
Cairo,Heliopolis,30.09071331,31.32082406,3.0
Cairo,Heliopolis,30.084337,31.316583,1.0
Cairo,Heliopolis,30.091918,31.309173,1.0
Cairo,Heliopolis,30.086022,31.303021,3.0
Cairo,Heliopolis,30.092066,31.3089,3.0
Cairo,Heliopolis,30.091713,31.326371,1.0
Cairo,Heliopolis,30.118761,31.340027,3.0
Cairo,Heliopolis,30.108088,31.33849,1.0
Cairo,Heliopolis,30.102269,31.33157,3.0
Cairo,Heliopolis,30.091456,31.33637,1.0
Cairo,Heliopolis,30.104581,31.338378,1.0
Cairo,Heliopolis,30.091767,31.306446,1.0
Cairo,Heliopolis,30.106737,31.336032,3.0
Cairo,Heliopolis,30.107845,31.348148,1.0
Cairo,Heliopolis,30.09128324,31.3217572,3.0
Cairo,Heliopolis,30.08042801,31.30830979,1.0
Cairo,Heliopolis,30.08368311,31.30966609,1.0
Cairo,Heliopolis,30.10673712,31.33603248,3.0
Cairo,Heliopolis,30.118761,31.340027,3.0
Cairo,Heliopolis,30.10808773,31.33848953,1.0
Cairo,Heliopolis,30.10226922,31.3315702,3.0
